,target,ids,date,flag,user,text
881064,1,1685743206,Sun May 03 01:51:10 PDT 2009,NO_QUERY,loragrl,@Me_gan  you okay?
959680,1,1826104439,Sun May 17 07:42:53 PDT 2009,NO_QUERY,aliceedudee,"@CarrieChute lol, that helps too  but i have a sexy mcfly mug  xx"
969957,1,1827995194,Sun May 17 11:52:33 PDT 2009,NO_QUERY,WeddingFanatic,Look what I got from a fellow Hugh fan!  http://twitpic.com/5djyr
1021290,1,1882543382,Fri May 22 07:03:40 PDT 2009,NO_QUERY,keljem,"Just having a brew at work and a tangerine at the moment, you have got to stay healthy in this line of work! 2 hours to the weekend "
1007514,1,1880711347,Fri May 22 02:13:29 PDT 2009,NO_QUERY,maryk3lly,@jowalshy  awww poor thing.. i live in a unit so i can only have cats ..i have 3 cats and 1 cockatiel 
839852,1,1559548224,Sun Apr 19 11:25:49 PDT 2009,NO_QUERY,princesscharlie,"@AshleyLTMSYF Go for a cycle! I went for a cycle today... to get a Magnum, haha! "
1022036,1,1882696764,Fri May 22 07:19:47 PDT 2009,NO_QUERY,vatark,@NikkiPilkington Before llamas came pigs! - that's evolution for you! 
873552,1,1679452518,Sat May 02 09:23:24 PDT 2009,NO_QUERY,francis9105,Talking to Emily on the phone! 
930823,1,1770619095,Mon May 11 21:48:28 PDT 2009,NO_QUERY,passionsista,@modeling22 hey hey how are you doing 
1005544,1,1880523086,Fri May 22 01:32:49 PDT 2009,NO_QUERY,azaxacavabanama,@devakishor http://en.wikipedia.org/wiki/Jaljeera. Basically prepared the stomach and tongue for an awesome meal!  #jaljeera
853432,1,1573191927,Tue Apr 21 00:05:26 PDT 2009,NO_QUERY,saurabhambry,@mishkinss: Hello meta .. Wassup? fun@job?  Nice to see u on twitter.. been ages since hrd frm ya last. 
917344,1,1753468443,Sun May 10 01:47:28 PDT 2009,NO_QUERY,joeyfrsh2dth,@AubreyODay god bless u and I hope the rest of your weekend is joyfull 
941742,1,1794360444,Thu May 14 05:37:49 PDT 2009,NO_QUERY,PBMcCoy,@mysticmodified Yesterday afternoon. It's very nice. 
1047048,1,1957729080,Fri May 29 01:25:22 PDT 2009,NO_QUERY,mllepittoresque,heute ist extreme-chilling angesagt  Let's rock the boat
911977,1,1752125579,Sat May 09 21:06:38 PDT 2009,NO_QUERY,jonaskevin,@xoangelbabiixo @Babygirl9415 @thatmjgurl @kevinjlover @allecat @agirlcalledana @rawritsria @bubbles303 @ILY_beckett Thanks so much ! 
823143,1,1555903726,Sat Apr 18 21:01:58 PDT 2009,NO_QUERY,girlwithnoname,"HEY! if YOU are a #fitness tweeter &amp; NOT selling a SCAM weight loss product, follow me &amp; I'll follow you back for sure!! "
989509,1,1834884818,Mon May 18 04:30:39 PDT 2009,NO_QUERY,shesakillswitch,I learned three new solitaire games.  
880031,1,1685556722,Sun May 03 00:56:06 PDT 2009,NO_QUERY,casablancaangel,it's 10.55 and i'm STILL AWAKE 
982154,1,1834176189,Mon May 18 01:55:25 PDT 2009,NO_QUERY,tongits,"@joolzgirl haha! I understand, you can try it anytime you want. Looking forward to your tales of sleepless nights "
943636,1,1795178016,Thu May 14 07:18:12 PDT 2009,NO_QUERY,K2daLA,Doing Work As Always 
852096,1,1572888403,Mon Apr 20 22:55:10 PDT 2009,NO_QUERY,J0SMILES,SO DON'T DO IT 
993847,1,1835457156,Mon May 18 06:02:06 PDT 2009,NO_QUERY,tayyy625,schooool; last full weekkk!  and then amandas to study for physics...ugh
997904,1,1836153727,Mon May 18 07:28:32 PDT 2009,NO_QUERY,AerithG7,"@OtakUniverse Moshi, Moshi!  My Brute is getting stronger, ready to do some damage, lol!  Look out now "
817964,1,1551940413,Sat Apr 18 10:22:10 PDT 2009,NO_QUERY,ReemerFletcher,@tommcfly http://twitpic.com/3iquy - Nice.  Love Danny.
1028460,1,1932623100,Tue May 26 21:51:14 PDT 2009,NO_QUERY,Osakhomen,Kobe didn't even play today &amp; he's a top topic! He's def. the most controversial player in the NBA. So many lovers &amp; haters. I'm a lover! 
983562,1,1834305333,Mon May 18 02:25:30 PDT 2009,NO_QUERY,melbritt_xo,@shaundiviney omgsh 
861089,1,1676564187,Fri May 01 22:25:58 PDT 2009,NO_QUERY,xkayteebear,read my fanfictions 
859457,1,1676066901,Fri May 01 21:00:48 PDT 2009,NO_QUERY,jaysweet,Uhh so there Is nothing on tv  so mantracker is onn?
900046,1,1693958432,Mon May 04 00:27:49 PDT 2009,NO_QUERY,IanBarroga,@DavidArchie so what cereal do you usually like? 
937060,1,1793140658,Thu May 14 01:31:45 PDT 2009,NO_QUERY,FrenchiesForum,@j5383 YOU TOO DOLL!  
925305,1,1755281484,Sun May 10 08:44:06 PDT 2009,NO_QUERY,jasicles,"the scene aesthetic make me happy  Work could have been worse, in a preeeetty good mood right now "
803013,1,1468322121,Tue Apr 07 00:58:06 PDT 2009,NO_QUERY,Pijrt,@RadarDog grass??? And it does not make them sick I would not like to be the two leg picking up the poop  I could not believe it
918132,1,1753601472,Sun May 10 02:27:51 PDT 2009,NO_QUERY,LoveMeIDareYou,@symphnysldr  you have every right to feel like a crazy fanboy! jason mraz and james morrison? the jealousy is tangible 
1010091,1,1880965163,Fri May 22 03:07:38 PDT 2009,NO_QUERY,Uburwator,"@happyou ??? ????? 13 ??????, ???, ????????? ???? ??? "
986739,1,1834597743,Mon May 18 03:32:26 PDT 2009,NO_QUERY,misternoo,test de Twitter sous adium 1.4beta1 
886364,1,1686708527,Sun May 03 06:29:26 PDT 2009,NO_QUERY,shahidkamal,@tompaine Sez you &quot;tompaine&quot; 
1024497,1,1883284200,Fri May 22 08:18:18 PDT 2009,NO_QUERY,XtnDvla,You should consider giving $oku his own guitar solo  @johncmayer
856753,1,1573804484,Tue Apr 21 02:56:34 PDT 2009,NO_QUERY,Brochner,@innfusorI would love it if they mï¿½de a sequal movie to that series 
1022009,1,1882695678,Fri May 22 07:19:40 PDT 2009,NO_QUERY,flatleaf,"@Luigles hehe nice! mine was guns'n'roses, which im pretty pleased with! still wasn't cool tho "
938597,1,1793482472,Thu May 14 02:51:59 PDT 2009,NO_QUERY,GabrielleV,@bhdonovan - and thanks for the follow 
954212,1,1824804096,Sun May 17 03:00:28 PDT 2009,NO_QUERY,boschii28,Going to a birthday... again 
817703,1,1551844928,Sat Apr 18 10:07:14 PDT 2009,NO_QUERY,JeremyBrake,Omg i found an episode of ALF on youtube! I love ALF! 
854371,1,1573369170,Tue Apr 21 00:51:23 PDT 2009,NO_QUERY,Missbrattyslut,signing up with a new site at @Mikaylaxxx 's very subtle suggestion  love you sexy amazon shedevil!
926652,1,1755740375,Sun May 10 09:54:26 PDT 2009,NO_QUERY,groovecriminals,@ohmforce Congrats from all here at GCHQ 
810588,1,1469816389,Tue Apr 07 07:30:16 PDT 2009,NO_QUERY,team_lila,@mrskutcher I can see u 
802190,1,1468194387,Tue Apr 07 00:13:41 PDT 2009,NO_QUERY,ramonatwork,@Schofe What happens if you're late for TM?  Who's your 'backup' these days?  Or will Fern wing it?? 
954343,1,1824824431,Sun May 17 03:05:51 PDT 2009,NO_QUERY,linaaa_b,in hollywood w/ my TWEEZY!  and et!
1039318,1,1956797153,Thu May 28 22:42:51 PDT 2009,NO_QUERY,jlove3g,The new palm pre looks like it's gonna be dope! This is a very good thing for iPhone ppl 
879001,1,1685366310,Sun May 03 00:04:59 PDT 2009,NO_QUERY,MissJennyYang,Ahhh. So happy to be spending the night in my own bed. 
842136,1,1563618586,Sun Apr 19 23:32:31 PDT 2009,NO_QUERY,NathOliver,Moves in from lunchtime on Saturday lunchtime... post Presence in Syd. Assistance will be paid in pizza... 
869615,1,1678173873,Sat May 02 05:47:33 PDT 2009,NO_QUERY,marksmithers,@marcthom that's Jess I bought her with me from Yorkshire she is nearly 15 now - she comes from champion sheep dog stock 
1003743,1,1880345401,Fri May 22 00:54:58 PDT 2009,NO_QUERY,ipevosales,@adamtrevor Great to hear that! I hope you enjoy the device 
903176,1,1694569010,Mon May 04 03:12:52 PDT 2009,NO_QUERY,matildarosem,@StephReayy we are going all out! 
829558,1,1557190507,Sun Apr 19 02:32:56 PDT 2009,NO_QUERY,Hannystevo,is listening to the prodigy!! 
824089,1,1556144012,Sat Apr 18 21:47:31 PDT 2009,NO_QUERY,soulwhacked,@de_ceptacon 8| wait! friday-saturday??? 
919796,1,1753884644,Sun May 10 03:57:21 PDT 2009,NO_QUERY,ellipses,"@nataliefisher I like the idea of eliminating bludgers and beaters just tackling ppl, makes it nearly as dangerous as book quidditch "
973824,1,1833235754,Sun May 17 22:40:29 PDT 2009,NO_QUERY,drodrigu04,@sgebhart sounds like a good read I'll have to check out. 
872520,1,1679041387,Sat May 02 08:23:22 PDT 2009,NO_QUERY,_UnderTheSea,"might possibly get a puggle today. waiting for 12:30, keep your fingers crossed that the person before us doesn't want him.   "
937084,1,1793141455,Thu May 14 01:31:57 PDT 2009,NO_QUERY,kandz,asks Ish if she wants to visit her blog?  http://plurk.com/p/tpruy
823370,1,1555960001,Sat Apr 18 21:12:07 PDT 2009,NO_QUERY,gcazaz,Back at home. I smell like hummus and brownies 
948149,1,1823322659,Sat May 16 21:40:10 PDT 2009,NO_QUERY,BrianNBeers,@ImPrettyCool go get me an energy drink: rockstar!  
846344,1,1564382397,Mon Apr 20 03:13:10 PDT 2009,NO_QUERY,startonomics,"@maheshmurthy wen i said submitted b-plan 'for' seedfund, people mistook as submitting to ur firm.... definitely the name sticks  grt"
870233,1,1678315345,Sat May 02 06:18:01 PDT 2009,NO_QUERY,joannayoung,"@ernohannink yes, I was there last year, had a wonderful time, def worth saving up for "
939717,1,1793752793,Thu May 14 03:52:16 PDT 2009,NO_QUERY,asininemonkey,@poots Excellent news! 
902242,1,1694384770,Mon May 04 02:23:02 PDT 2009,NO_QUERY,prateekgupta,@radha_ Oh please mark all toe tweets with #toe. @fossiloflife is trying to make trening topic out of #toe 
1046677,1,1957690409,Fri May 29 01:17:38 PDT 2009,NO_QUERY,MAYARH,ok i gotta go get dressed...i have to leave at 10 and its 9.15.....damn you twitter you keep making me later. Have a good day twits! 
804610,1,1468543117,Tue Apr 07 02:18:50 PDT 2009,NO_QUERY,sidrajalil1132,@zergmoney tweet dreams 
1036469,1,1956356524,Thu May 28 21:42:17 PDT 2009,NO_QUERY,A__Christina,@angeladriana I enjoy your shows 
931106,1,1770717249,Mon May 11 22:03:24 PDT 2009,NO_QUERY,KCSuzy,"Testing out Twitterfox to see if this works. I'm seeing the updates, so time will tell, I suppose.  It seems like I can type so much more."
1043559,1,1957337335,Fri May 29 00:11:44 PDT 2009,NO_QUERY,katiesilorio,Goodnight. Especially to you 
832268,1,1557568963,Sun Apr 19 04:53:28 PDT 2009,NO_QUERY,Namdas,On my way home. 
1035963,1,1956263492,Thu May 28 21:30:39 PDT 2009,NO_QUERY,marioc2010,Lmfao! Skylar is funny  She loves hispanic men! She is mexican at heart (even though she is one of the whitest girls I know) (=
989872,1,1834928214,Mon May 18 04:38:32 PDT 2009,NO_QUERY,Garythetwit,@Geeno33 only playing with ya ... Im a saint 
823206,1,1555905873,Sat Apr 18 21:02:24 PDT 2009,NO_QUERY,christydena,"@egsa Yep, @SUW has a good mind. "
849465,1,1565104041,Mon Apr 20 05:54:36 PDT 2009,NO_QUERY,loucan,"Dog Walking shud B fun, its grt exercise, if its not for U and Ur dog, see... http://jijr.com/hiBF Train Without Pain, instant results, "
812910,1,1548642932,Fri Apr 17 21:32:15 PDT 2009,NO_QUERY,alecasandra,got ditched. haha. whatever. ALE&amp;ALE FOREVER 
801540,1,1468099655,Mon Apr 06 23:42:40 PDT 2009,NO_QUERY,cryssie22,sleepy time  see u in the A.M.
1036302,1,1956325390,Thu May 28 21:38:22 PDT 2009,NO_QUERY,Hellomizzkitty,I cant wait to decide a name with @eclipsboy88 for our new kitty 
804485,1,1468528196,Tue Apr 07 02:13:13 PDT 2009,NO_QUERY,pradster13,@snigdha are you expecting? 
886212,1,1686683686,Sun May 03 06:23:57 PDT 2009,NO_QUERY,wapita16,says hey!  http://plurk.com/p/rjtu1
954998,1,1824953372,Sun May 17 03:40:54 PDT 2009,NO_QUERY,ssudaraka,@chathuraw ???! 
987054,1,1834625408,Mon May 18 03:38:35 PDT 2009,NO_QUERY,April218,goin to school in about a half- hour  first time ive been pumped about school in 4ever!!!!!
834521,1,1557981559,Sun Apr 19 06:49:25 PDT 2009,NO_QUERY,LordsArt,"@Devotionals Yes, we must forgive others just as Christ has forgiven us. "
820763,1,1553833270,Sat Apr 18 15:20:05 PDT 2009,NO_QUERY,Karak18,@chriscornell loving the hair by the way 
964944,1,1827566653,Sun May 17 10:59:07 PDT 2009,NO_QUERY,danseto,@melody OK *shoves you on to the floor* 
995037,1,1835642843,Mon May 18 06:26:48 PDT 2009,NO_QUERY,kingbeerpong,I never said anything about you  someone has a guilty conscience since they're lashing out
1016435,1,1881698930,Fri May 22 05:20:44 PDT 2009,NO_QUERY,130587,@filthyabsinthe rarely.. haha. 
840486,1,1559771830,Sun Apr 19 12:00:32 PDT 2009,NO_QUERY,charonQC,@jovanreid Absolutely... but I am cunning I didn't want to mention the #unfollowanyonewho isfollowingoprahcampaign 
829522,1,1557178731,Sun Apr 19 02:28:44 PDT 2009,NO_QUERY,bmoyle,"Dirk Flinthart and childern invaded the house for 30 minutes, then took off. I think a mini-cyclone was here "
1017593,1,1881883857,Fri May 22 05:46:42 PDT 2009,NO_QUERY,joyanne,"@johnleesandiego nope, my bday's only in August "
1003180,1,1880287781,Fri May 22 00:43:01 PDT 2009,NO_QUERY,jamopo,@CheekyNath Newcastle are so rubbish @onlineanalytics see you both next season when the mighty Leicester whup your asses 
837271,1,1558732973,Sun Apr 19 09:14:48 PDT 2009,NO_QUERY,indyspagirl,Is taking the kids out for lunch 
999059,1,1836380841,Mon May 18 07:53:42 PDT 2009,NO_QUERY,Algorithmist,Lots of talk about DropBox today ... need to go check it out 
934104,1,1792327693,Wed May 13 22:49:04 PDT 2009,NO_QUERY,godspeedyouboy,@alittlemachine i'm down  &lt;3
848546,1,1564853731,Mon Apr 20 05:08:54 PDT 2009,NO_QUERY,worldofnic,Complained to @ninebladed that Virgin were late to my house. He says &quot;So Virgins service is less than immaculate then?&quot; Ba-dum! 
1023148,1,1882952781,Fri May 22 07:45:55 PDT 2009,NO_QUERY,pageby_paige,@IQGreg thanks for sharing this! reading it now... 
879260,1,1685408151,Sun May 03 00:15:39 PDT 2009,NO_QUERY,allytagavi,"i am happy, for once,  text it."
934556,1,1792509849,Wed May 13 23:21:04 PDT 2009,NO_QUERY,CandyGirlCeCe,@KingTee1 @icandysensation @yuehef @TheFeatureMag Thanks yall i aim to plz 
974148,1,1833355826,Sun May 17 23:02:01 PDT 2009,NO_QUERY,shaniace,"Morning Twitter! RS exam today. =[ but when the exam finishes at 11am, I can go home again "
853792,1,1573254840,Tue Apr 21 00:21:13 PDT 2009,NO_QUERY,JadeJeronimo,"@JakiCullen Oh, just the two of us...aye? *eyebrow waggle* hehehhee kidding "
859323,1,1676031367,Fri May 01 20:55:27 PDT 2009,NO_QUERY,thebookaddict,"One final exam down, one to go....woo hoo! I can see the light at the end of the tunnel "
1045037,1,1957509535,Fri May 29 00:43:36 PDT 2009,NO_QUERY,sassygirl8302,"@TheKellanLutz Hey Kellan, LOVE the new background!!! "
864513,1,1677296329,Sat May 02 01:21:41 PDT 2009,NO_QUERY,DustinUrbanski,@VanessaMadge too much love can make you vomit 
977475,1,1833738088,Mon May 18 00:17:02 PDT 2009,NO_QUERY,JacobGoesGreen,http://twitpic.com/5ezza - I took this yesterday! 
833032,1,1557696720,Sun Apr 19 05:33:40 PDT 2009,NO_QUERY,Matt_Mattioli,laying in bed with the hubby playing on twitter 
970468,1,1828039141,Sun May 17 11:58:01 PDT 2009,NO_QUERY,JoeyThird,"http://www.youtube.com/user/charlieskies please every1 subscribe to him  he's almost got 10,000 subscribers "
863414,1,1677095178,Sat May 02 00:26:20 PDT 2009,NO_QUERY,bazasho,"@f1r3f1ght3r haha! I was a huge Subhumans fan, hv all the singles on vinyl "
898428,1,1693607575,Sun May 03 23:07:00 PDT 2009,NO_QUERY,heidzillaa,g'night my wittle twittles 
800253,1,1467863550,Mon Apr 06 22:33:33 PDT 2009,NO_QUERY,emalea,"@Kelly_N_Va by Jordan, I think he's got it!  "
877893,1,1685104311,Sat May 02 23:04:43 PDT 2009,NO_QUERY,crushdmb,heartburn from hell that cannot be killed by two pepcid chews and a pink stuff pill.  argh 
1039985,1,1956887283,Thu May 28 22:56:54 PDT 2009,NO_QUERY,RockedByPickler,@marci723 if your &quot;homework&quot; is what i call &quot;homework&quot; uffffffff  nanananana i'm so glad i tooke the year off school f*ck but i start in..
967928,1,1827821212,Sun May 17 11:31:01 PDT 2009,NO_QUERY,theacademyisnt,@mariahaesthetic I love how you're tweeting to your mom haha! &lt;3 I'm coming to Arizona to see you someday 
911156,1,1751853120,Sat May 09 20:26:13 PDT 2009,NO_QUERY,xocarissajonas,well its time to hit the hey stack night yalls  TOMORROW IS MOTHERS DAY! 
982392,1,1834201144,Mon May 18 02:01:09 PDT 2009,NO_QUERY,cssbag,primigenio.com is now on cssbag.com!  http://cssbag.com/showcase/primigenio.com
1037604,1,1956544919,Thu May 28 22:06:40 PDT 2009,NO_QUERY,jeanajuice,@chiropractic like 70 in the day but chilly at night. 
918305,1,1753633283,Sun May 10 02:37:39 PDT 2009,NO_QUERY,oliverronaldson,Just downloaded a podcast @ the bus stop 
862005,1,1676785660,Fri May 01 23:11:25 PDT 2009,NO_QUERY,malicamusic,@krysivory you never stop working...when i grow up i want to be just like you and atiba 
910607,1,1751645520,Sat May 09 19:56:19 PDT 2009,NO_QUERY,jgsayler,@sjowen I had a double cheeseburger and fries from The Golden Arches....I will be sicker than a dog tomorrow. 
847324,1,1564564543,Mon Apr 20 04:03:51 PDT 2009,NO_QUERY,Shanikkk,"@AyaRosen Thanks so much  unfortunatlly, they have not been found yet... How was LA?"
1030343,1,1932912753,Tue May 26 22:31:10 PDT 2009,NO_QUERY,theresagiovanni,@ Blizzfm thanks uda follow yaa 
969498,1,1827954388,Sun May 17 11:47:31 PDT 2009,NO_QUERY,InuInspirations,"yay! found some bamboo shredders, bagel bites and grapevine wreaths to add to the site! "
930399,1,1760342941,Sun May 10 21:16:45 PDT 2009,NO_QUERY,sargarcia,dark room high  im learning how to develop my own photos today.  im sooo excited.
1048315,1,1958135249,Fri May 29 02:46:52 PDT 2009,NO_QUERY,livibetter,"@rampok (Did they ever? I hope they don't  currently, moonlight is the only choice, and it doesn't support latest feature afaik."
806940,1,1468902213,Tue Apr 07 04:19:22 PDT 2009,NO_QUERY,sjp123abc,I Am Going To @lilyroseallen  So Keen! Come On June!
894004,1,1692099004,Sun May 03 19:16:27 PDT 2009,NO_QUERY,LizzleK,Really great day today. Picnic at the Riverwalk 
905213,1,1695029404,Mon May 04 04:58:43 PDT 2009,NO_QUERY,pedrocs,@ruimoura it took me months to understand your avatar 
804595,1,1468542624,Tue Apr 07 02:18:37 PDT 2009,NO_QUERY,eBayDE,Cool  http://www.onlinemarktplatz.de/14177/twitter-fieber-bei-ebay/ ;_)
957450,1,1825461797,Sun May 17 05:47:06 PDT 2009,NO_QUERY,ddeeaannnnaa89,@nmyers89 *sings happy birthday* 
981625,1,1834131444,Mon May 18 01:45:01 PDT 2009,NO_QUERY,malicious310c,Today was a good day 
1002724,1,1880244800,Fri May 22 00:34:29 PDT 2009,NO_QUERY,lovefool19,eeeeee..i'm new.  what's up people?
810884,1,1469901890,Tue Apr 07 07:45:28 PDT 2009,NO_QUERY,whoopsie,"@MosherAngel lol it'll be anything but with the kids, but at least we'll be somewhere new so they can run wild and not trash the house "
914884,1,1752984186,Sat May 09 23:41:25 PDT 2009,NO_QUERY,reesan,"@shibuya246 yeah, but no closer to the secret of stumble. "
948861,1,1823570403,Sat May 16 22:19:59 PDT 2009,NO_QUERY,Nanaka_LaRocco,In love with Daniel   31 months
994744,1,1835595057,Mon May 18 06:20:33 PDT 2009,NO_QUERY,blua,@ladifrog I'm happy that you're happy  Did I ever turn you on to a ridiculous little feature called &quot;Star Wreck: In the Pirkinning&quot; ?
810046,1,1469645100,Tue Apr 07 07:00:03 PDT 2009,NO_QUERY,podcastmama,"@loudmouthman Your nappy-changing process description sounds less zen-like, and more like an exercise in aerospace planning &amp; execution. "
891286,1,1690761559,Sun May 03 16:19:02 PDT 2009,NO_QUERY,ArteTaina,"@theseawithin not all of them, just this nincompoop.    It's over, I am headed home to sew and drink tea."
